Serial No.,Date,Time,Device Name,tankpercent
71389,17/04/2025,00:46:46,IIIT Pond,33.8
71390,17/04/2025,00:41:46,IIIT Pond,33.8
71391,17/04/2025,00:36:46,IIIT Pond,33.8
71392,17/04/2025,00:31:46,IIIT Pond,33.8
71393,17/04/2025,00:26:46,IIIT Pond,33.8
71394,17/04/2025,00:21:46,IIIT Pond,33.8
71395,17/04/2025,00:16:46,IIIT Pond,33.8
71396,17/04/2025,00:11:46,IIIT Pond,33.8
71397,17/04/2025,00:06:46,IIIT Pond,33.8
71398,17/04/2025,00:01:46,IIIT Pond,33.8
71399,16/04/2025,23:56:47,IIIT Pond,33.8
71400,16/04/2025,23:52:16,IIIT Pond,33.8
71401,16/04/2025,23:46:46,IIIT Pond,33.8
71402,16/04/2025,23:41:46,IIIT Pond,33.5
71403,16/04/2025,23:36:47,IIIT Pond,33.8
71404,16/04/2025,23:31:47,IIIT Pond,33.8
71405,16/04/2025,23:26:47,IIIT Pond,33.8
71406,16/04/2025,23:21:47,IIIT Pond,33.8
71407,16/04/2025,23:16:47,IIIT Pond,33.8
71408,16/04/2025,23:11:47,IIIT Pond,33.8
71409,16/04/2025,23:06:47,IIIT Pond,33.8
71410,16/04/2025,23:01:47,IIIT Pond,33.8
71411,16/04/2025,22:56:47,IIIT Pond,33.7
71412,16/04/2025,22:46:47,IIIT Pond,33.8
71413,16/04/2025,22:41:47,IIIT Pond,33.6
71414,16/04/2025,22:36:47,IIIT Pond,33.8
71415,16/04/2025,22:31:47,IIIT Pond,33.8
71416,16/04/2025,22:26:47,IIIT Pond,33.7
71417,16/04/2025,22:21:47,IIIT Pond,33.7
71418,16/04/2025,22:16:47,IIIT Pond,33.7
71419,16/04/2025,22:11:47,IIIT Pond,33.8
71420,16/04/2025,22:06:47,IIIT Pond,33.7
71421,16/04/2025,22:01:47,IIIT Pond,33.7
71422,16/04/2025,21:56:47,IIIT Pond,33.7
71423,16/04/2025,21:51:48,IIIT Pond,33.8
71424,16/04/2025,21:46:48,IIIT Pond,33.7
71425,16/04/2025,21:41:48,IIIT Pond,33.7
71426,16/04/2025,21:36:48,IIIT Pond,33.7
71427,16/04/2025,21:31:48,IIIT Pond,33.7
71428,16/04/2025,21:26:48,IIIT Pond,33.7
71429,16/04/2025,21:21:48,IIIT Pond,33.7
71430,16/04/2025,21:16:48,IIIT Pond,33.7
71431,16/04/2025,21:11:48,IIIT Pond,33.7
71432,16/04/2025,21:06:48,IIIT Pond,33.7
71433,16/04/2025,21:01:48,IIIT Pond,33.7
71434,16/04/2025,20:57:11,IIIT Pond,33.7
71435,16/04/2025,20:51:49,IIIT Pond,33.7
71436,16/04/2025,20:47:00,IIIT Pond,33.8
71437,16/04/2025,20:41:49,IIIT Pond,33.7
71438,16/04/2025,20:36:49,IIIT Pond,33.7
71439,16/04/2025,20:31:49,IIIT Pond,33.7
71440,16/04/2025,20:26:49,IIIT Pond,33.7
71441,16/04/2025,20:21:49,IIIT Pond,33.7
71442,16/04/2025,20:16:49,IIIT Pond,33.7
71443,16/04/2025,20:11:49,IIIT Pond,33.7
71444,16/04/2025,20:06:49,IIIT Pond,33.7
71445,16/04/2025,20:01:49,IIIT Pond,33.7
71446,16/04/2025,19:56:49,IIIT Pond,33.7
71447,16/04/2025,19:51:50,IIIT Pond,33.7
71448,16/04/2025,19:46:50,IIIT Pond,33.7
71449,16/04/2025,19:41:50,IIIT Pond,33.7
71450,16/04/2025,19:36:50,IIIT Pond,33.7
71451,16/04/2025,19:31:50,IIIT Pond,33.7
71452,16/04/2025,19:26:50,IIIT Pond,33.7
71453,16/04/2025,19:21:50,IIIT Pond,33.7
71454,16/04/2025,19:16:50,IIIT Pond,33.7
71455,16/04/2025,19:11:50,IIIT Pond,33.7
71456,16/04/2025,19:06:50,IIIT Pond,33.7
71457,16/04/2025,19:01:50,IIIT Pond,33.7
71458,16/04/2025,18:56:50,IIIT Pond,33.7
71459,16/04/2025,18:51:50,IIIT Pond,33.7
71460,16/04/2025,18:46:50,IIIT Pond,33.7
71461,16/04/2025,18:41:50,IIIT Pond,33.7
71462,16/04/2025,18:36:50,IIIT Pond,33.7
71463,16/04/2025,18:31:50,IIIT Pond,83.3
71464,16/04/2025,18:26:50,IIIT Pond,33.6
71465,16/04/2025,18:21:50,IIIT Pond,33.6
71466,16/04/2025,18:16:51,IIIT Pond,33.5
71467,16/04/2025,18:11:51,IIIT Pond,33.5
71468,16/04/2025,18:06:51,IIIT Pond,33.5
71469,16/04/2025,18:01:51,IIIT Pond,33.4
71470,16/04/2025,17:56:51,IIIT Pond,33.4
71471,16/04/2025,17:51:51,IIIT Pond,33.4
71472,16/04/2025,17:46:51,IIIT Pond,33.4
71473,16/04/2025,17:42:01,IIIT Pond,33.4
71474,16/04/2025,17:36:52,IIIT Pond,33.3
71475,16/04/2025,17:31:52,IIIT Pond,33.3
71476,16/04/2025,17:26:52,IIIT Pond,33.3
71477,16/04/2025,17:21:52,IIIT Pond,33.2
71478,16/04/2025,17:16:52,IIIT Pond,33.2
71479,16/04/2025,17:11:52,IIIT Pond,33.2
71480,16/04/2025,17:06:52,IIIT Pond,33.2
71481,16/04/2025,17:01:52,IIIT Pond,33
71482,16/04/2025,16:56:52,IIIT Pond,33
71483,16/04/2025,16:47:13,IIIT Pond,33.1
71484,16/04/2025,16:42:22,IIIT Pond,33.1
71485,16/04/2025,16:37:11,IIIT Pond,33.1
71486,16/04/2025,16:31:52,IIIT Pond,33.1
71487,16/04/2025,16:26:53,IIIT Pond,33.1
71488,16/04/2025,16:21:53,IIIT Pond,32.9
71489,16/04/2025,16:16:53,IIIT Pond,33.1
71490,16/04/2025,16:11:53,IIIT Pond,33
71491,16/04/2025,16:06:53,IIIT Pond,33
71492,16/04/2025,16:01:53,IIIT Pond,33
71493,16/04/2025,15:56:53,IIIT Pond,32.9
71494,16/04/2025,15:51:53,IIIT Pond,33
71495,16/04/2025,15:46:53,IIIT Pond,33
71496,16/04/2025,15:41:53,IIIT Pond,32.9
71497,16/04/2025,15:36:53,IIIT Pond,33
71498,16/04/2025,15:31:53,IIIT Pond,33
71499,16/04/2025,15:22:03,IIIT Pond,33.1
71500,16/04/2025,15:16:53,IIIT Pond,33.2
71501,16/04/2025,15:11:53,IIIT Pond,33.1
71502,16/04/2025,15:06:53,IIIT Pond,33.1
71503,16/04/2025,15:01:54,IIIT Pond,33.1
71504,16/04/2025,14:56:54,IIIT Pond,33
71505,16/04/2025,14:51:54,IIIT Pond,33.1
71506,16/04/2025,14:46:54,IIIT Pond,33.2
71507,16/04/2025,14:41:54,IIIT Pond,33.3
71508,16/04/2025,14:36:54,IIIT Pond,33.3
71509,16/04/2025,14:31:54,IIIT Pond,33.3
71510,16/04/2025,14:28:02,IIIT Pond,33.1
71511,16/04/2025,14:21:54,IIIT Pond,33.4
71512,16/04/2025,14:16:54,IIIT Pond,33.3
71513,16/04/2025,14:11:54,IIIT Pond,33.3
71514,16/04/2025,14:06:54,IIIT Pond,33.3
71515,16/04/2025,14:01:54,IIIT Pond,33.4
71516,16/04/2025,13:56:54,IIIT Pond,33.4
71517,16/04/2025,13:51:54,IIIT Pond,33.3
71518,16/04/2025,13:46:54,IIIT Pond,33.4
71519,16/04/2025,13:41:55,IIIT Pond,33.3
71520,16/04/2025,13:31:55,IIIT Pond,33.3
71521,16/04/2025,13:26:55,IIIT Pond,33.3
71522,16/04/2025,13:21:55,IIIT Pond,33.4
71523,16/04/2025,13:16:55,IIIT Pond,33.4
71524,16/04/2025,13:11:55,IIIT Pond,33.4
71525,16/04/2025,13:06:54,IIIT Pond,33.3
71526,16/04/2025,13:01:54,IIIT Pond,33.4
71527,16/04/2025,12:56:54,IIIT Pond,33.3
71528,16/04/2025,12:51:54,IIIT Pond,33.3
71529,16/04/2025,12:46:55,IIIT Pond,33.4
71530,16/04/2025,12:41:55,IIIT Pond,33.3
71531,16/04/2025,12:36:56,IIIT Pond,33.3
71532,16/04/2025,12:31:55,IIIT Pond,33.1
71533,16/04/2025,12:26:55,IIIT Pond,33.3
71534,16/04/2025,12:21:56,IIIT Pond,33.3
71535,16/04/2025,12:17:14,IIIT Pond,33.1
71536,16/04/2025,12:11:55,IIIT Pond,83.2
71537,16/04/2025,12:06:55,IIIT Pond,33.3
71538,16/04/2025,12:01:55,IIIT Pond,33.3
71539,16/04/2025,11:56:55,IIIT Pond,33.3
71540,16/04/2025,11:51:55,IIIT Pond,33.3
71541,16/04/2025,11:46:55,IIIT Pond,33.3
71542,16/04/2025,11:41:55,IIIT Pond,33.3
71543,16/04/2025,11:36:55,IIIT Pond,33.3
71544,16/04/2025,11:31:56,IIIT Pond,33.2
71545,16/04/2025,11:26:56,IIIT Pond,33.1
71546,16/04/2025,11:21:56,IIIT Pond,33.1
71547,16/04/2025,11:16:56,IIIT Pond,33
71548,16/04/2025,11:11:56,IIIT Pond,33
71549,16/04/2025,11:06:56,IIIT Pond,32.9
71550,16/04/2025,11:01:57,IIIT Pond,66.4
71551,16/04/2025,10:56:57,IIIT Pond,49.4
71552,16/04/2025,10:51:57,IIIT Pond,32.5
71553,16/04/2025,10:46:57,IIIT Pond,32.3
71554,16/04/2025,10:41:57,IIIT Pond,32.1
71555,16/04/2025,10:36:57,IIIT Pond,31.9
71556,16/04/2025,10:31:57,IIIT Pond,32
71557,16/04/2025,10:21:57,IIIT Pond,31.9
71558,16/04/2025,10:16:57,IIIT Pond,31.9
71559,16/04/2025,10:11:57,IIIT Pond,48.9
71560,16/04/2025,10:07:26,IIIT Pond,31.8
71561,16/04/2025,10:01:57,IIIT Pond,48.7
71562,16/04/2025,09:56:57,IIIT Pond,31.5
71563,16/04/2025,09:51:57,IIIT Pond,31.6
71564,16/04/2025,09:46:58,IIIT Pond,48.4
71565,16/04/2025,09:41:58,IIIT Pond,48.2
71566,16/04/2025,09:36:58,IIIT Pond,31.4
71567,16/04/2025,09:31:58,IIIT Pond,31.3
71568,16/04/2025,09:26:58,IIIT Pond,31.4
71569,16/04/2025,09:21:58,IIIT Pond,31.4
71570,16/04/2025,09:16:58,IIIT Pond,31.4
71571,16/04/2025,09:11:58,IIIT Pond,31.5
71572,16/04/2025,09:06:58,IIIT Pond,31.5
71573,16/04/2025,09:01:58,IIIT Pond,31.4
71574,16/04/2025,08:56:58,IIIT Pond,31.4
71575,16/04/2025,08:51:58,IIIT Pond,31.4
71576,16/04/2025,08:46:58,IIIT Pond,31.5
71577,16/04/2025,08:41:58,IIIT Pond,31.6
71578,16/04/2025,08:36:59,IIIT Pond,31.7
71579,16/04/2025,08:31:59,IIIT Pond,31.7
71580,16/04/2025,08:26:59,IIIT Pond,31.6
71581,16/04/2025,08:21:59,IIIT Pond,31.7
71582,16/04/2025,08:16:59,IIIT Pond,31.7
71583,16/04/2025,08:11:59,IIIT Pond,31.7
71584,16/04/2025,08:06:59,IIIT Pond,31.7
71585,16/04/2025,08:01:59,IIIT Pond,31.7
71586,16/04/2025,07:56:59,IIIT Pond,31.7
71587,16/04/2025,07:51:59,IIIT Pond,31.7
71588,16/04/2025,07:46:59,IIIT Pond,31.7
71589,16/04/2025,07:41:59,IIIT Pond,31.7
71590,16/04/2025,07:36:59,IIIT Pond,31.8
71591,16/04/2025,07:33:00,IIIT Pond,31.8
71592,16/04/2025,07:26:59,IIIT Pond,31.8
71593,16/04/2025,07:21:59,IIIT Pond,31.8
71594,16/04/2025,07:16:59,IIIT Pond,31.8
71595,16/04/2025,07:11:59,IIIT Pond,31.8
71596,16/04/2025,07:06:59,IIIT Pond,31.8
71597,16/04/2025,07:01:59,IIIT Pond,31.8
71598,16/04/2025,06:56:59,IIIT Pond,31.9
71599,16/04/2025,06:51:59,IIIT Pond,31.9
71600,16/04/2025,06:46:59,IIIT Pond,31.9
71601,16/04/2025,06:41:59,IIIT Pond,31.9
71602,16/04/2025,06:36:59,IIIT Pond,31.9
71603,16/04/2025,06:31:59,IIIT Pond,31.8
71604,16/04/2025,06:27:00,IIIT Pond,31.9
71605,16/04/2025,06:22:00,IIIT Pond,32
71606,16/04/2025,06:17:00,IIIT Pond,31.8
71607,16/04/2025,06:12:20,IIIT Pond,48.8
71608,16/04/2025,06:06:59,IIIT Pond,31.8
71609,16/04/2025,06:01:59,IIIT Pond,31.9
71610,16/04/2025,05:57:00,IIIT Pond,31.9
71611,16/04/2025,05:52:00,IIIT Pond,31.9
71612,16/04/2025,05:47:00,IIIT Pond,31.9
71613,16/04/2025,05:42:00,IIIT Pond,31.9
71614,16/04/2025,05:37:00,IIIT Pond,65.8
71615,16/04/2025,05:32:00,IIIT Pond,31.9
71616,16/04/2025,05:27:00,IIIT Pond,31.9
71617,16/04/2025,05:22:00,IIIT Pond,31.9
71618,16/04/2025,05:17:01,IIIT Pond,31.9
71619,16/04/2025,05:12:01,IIIT Pond,31.9
71620,16/04/2025,05:07:01,IIIT Pond,31.9
71621,16/04/2025,05:02:01,IIIT Pond,31.8
71622,16/04/2025,04:57:01,IIIT Pond,31.9
71623,16/04/2025,04:52:01,IIIT Pond,31.9
71624,16/04/2025,04:47:01,IIIT Pond,82.8
71625,16/04/2025,04:42:01,IIIT Pond,31.8
71626,16/04/2025,04:37:01,IIIT Pond,31.9
71627,16/04/2025,04:32:01,IIIT Pond,31.8
71628,16/04/2025,04:27:01,IIIT Pond,31.8
71629,16/04/2025,04:22:01,IIIT Pond,31.9
71630,16/04/2025,04:17:01,IIIT Pond,31.9
71631,16/04/2025,04:12:02,IIIT Pond,31.8
71632,16/04/2025,04:07:02,IIIT Pond,31.9
71633,16/04/2025,04:02:50,IIIT Pond,31.9
71634,16/04/2025,03:57:01,IIIT Pond,31.8
71635,16/04/2025,03:52:01,IIIT Pond,31.8
71636,16/04/2025,03:47:01,IIIT Pond,31.9
71637,16/04/2025,03:42:01,IIIT Pond,31.9
71638,16/04/2025,03:37:01,IIIT Pond,31.9
71639,16/04/2025,03:32:01,IIIT Pond,31.9
71640,16/04/2025,03:27:02,IIIT Pond,31.9
71641,16/04/2025,03:22:02,IIIT Pond,31.9
71642,16/04/2025,03:17:02,IIIT Pond,31.9
71643,16/04/2025,03:12:02,IIIT Pond,31.8
71644,16/04/2025,03:07:02,IIIT Pond,31.8
71645,16/04/2025,03:02:02,IIIT Pond,31.8
71646,16/04/2025,02:57:02,IIIT Pond,31.8
71647,16/04/2025,02:52:02,IIIT Pond,31.6
71648,16/04/2025,02:47:02,IIIT Pond,31.8
71649,16/04/2025,02:42:03,IIIT Pond,31.8
71650,16/04/2025,02:37:03,IIIT Pond,31.7
71651,16/04/2025,02:32:03,IIIT Pond,31.8
71652,16/04/2025,02:27:03,IIIT Pond,31.8
71653,16/04/2025,02:22:03,IIIT Pond,31.8
71654,16/04/2025,02:17:03,IIIT Pond,31.8
71655,16/04/2025,02:12:04,IIIT Pond,31.8
71656,16/04/2025,02:07:04,IIIT Pond,31.8
71657,16/04/2025,02:02:04,IIIT Pond,31.8
71658,16/04/2025,01:57:03,IIIT Pond,31.8
71659,16/04/2025,01:52:03,IIIT Pond,31.8
71660,16/04/2025,01:47:03,IIIT Pond,31.8
71661,16/04/2025,01:42:03,IIIT Pond,31.8
71662,16/04/2025,01:37:03,IIIT Pond,31.8
71663,16/04/2025,01:32:03,IIIT Pond,31.8
71664,16/04/2025,01:27:04,IIIT Pond,31.8
71665,16/04/2025,01:22:04,IIIT Pond,31.8
71666,16/04/2025,01:17:04,IIIT Pond,31.7
71667,16/04/2025,01:12:04,IIIT Pond,31.8
71668,16/04/2025,01:07:04,IIIT Pond,31.8
71669,16/04/2025,01:02:04,IIIT Pond,31.8
71670,16/04/2025,00:57:04,IIIT Pond,31.7
71671,16/04/2025,00:52:04,IIIT Pond,31.8
71672,16/04/2025,00:47:05,IIIT Pond,31.8
71673,16/04/2025,00:42:05,IIIT Pond,31.8
71674,16/04/2025,00:37:05,IIIT Pond,31.7
71675,16/04/2025,00:32:05,IIIT Pond,31.8
71676,16/04/2025,00:27:05,IIIT Pond,31.8
71677,16/04/2025,00:22:04,IIIT Pond,31.8
71678,16/04/2025,00:17:04,IIIT Pond,31.8
71679,16/04/2025,00:12:05,IIIT Pond,31.8
71680,16/04/2025,00:07:05,IIIT Pond,31.8
71681,16/04/2025,00:02:05,IIIT Pond,31.7
71682,15/04/2025,23:57:05,IIIT Pond,31.8
71683,15/04/2025,23:52:05,IIIT Pond,31.6
71684,15/04/2025,23:47:06,IIIT Pond,31.8
71685,15/04/2025,23:42:06,IIIT Pond,31.7
71686,15/04/2025,23:37:06,IIIT Pond,31.8
71687,15/04/2025,23:32:06,IIIT Pond,31.8
71688,15/04/2025,23:27:06,IIIT Pond,31.7
71689,15/04/2025,23:22:06,IIIT Pond,31.6
71690,15/04/2025,23:17:06,IIIT Pond,31.8
71691,15/04/2025,23:12:06,IIIT Pond,31.7
71692,15/04/2025,23:07:06,IIIT Pond,31.8
71693,15/04/2025,23:02:06,IIIT Pond,31.7
71694,15/04/2025,22:57:06,IIIT Pond,31.7
71695,15/04/2025,22:52:06,IIIT Pond,31.7
71696,15/04/2025,22:47:06,IIIT Pond,31.7
71697,15/04/2025,22:42:06,IIIT Pond,31.6
71698,15/04/2025,22:37:06,IIIT Pond,31.7
71699,15/04/2025,22:32:07,IIIT Pond,31.7
71700,15/04/2025,22:27:07,IIIT Pond,31.7
71701,15/04/2025,22:22:07,IIIT Pond,31.7
71702,15/04/2025,22:17:06,IIIT Pond,31.7
71703,15/04/2025,22:12:06,IIIT Pond,31.7
71704,15/04/2025,22:07:07,IIIT Pond,31.7
71705,15/04/2025,22:02:07,IIIT Pond,31.7
71706,15/04/2025,21:57:07,IIIT Pond,31.7
71707,15/04/2025,21:52:28,IIIT Pond,31.6
71708,15/04/2025,21:47:07,IIIT Pond,31.8
71709,15/04/2025,21:42:07,IIIT Pond,31.6
71710,15/04/2025,21:37:07,IIIT Pond,31.7
71711,15/04/2025,21:32:07,IIIT Pond,31.7
71712,15/04/2025,21:27:07,IIIT Pond,31.6
71713,15/04/2025,21:22:07,IIIT Pond,31.6
71714,15/04/2025,21:17:08,IIIT Pond,31.7
71715,15/04/2025,21:12:07,IIIT Pond,31.6
71716,15/04/2025,21:07:07,IIIT Pond,31.6
71717,15/04/2025,21:02:08,IIIT Pond,31.6
71718,15/04/2025,20:57:08,IIIT Pond,31.5
71719,15/04/2025,20:52:26,IIIT Pond,31.6
71720,15/04/2025,20:47:07,IIIT Pond,31.5
71721,15/04/2025,20:42:07,IIIT Pond,31.4
71722,15/04/2025,20:37:07,IIIT Pond,31.6
71723,15/04/2025,20:27:08,IIIT Pond,31.6
71724,15/04/2025,20:22:08,IIIT Pond,31.6
71725,15/04/2025,20:17:08,IIIT Pond,31.6
71726,15/04/2025,20:12:08,IIIT Pond,31.6
71727,15/04/2025,20:07:08,IIIT Pond,31.6
71728,15/04/2025,20:02:08,IIIT Pond,31.6
71729,15/04/2025,19:57:08,IIIT Pond,31.6
71730,15/04/2025,19:52:08,IIIT Pond,31.6
71731,15/04/2025,19:47:08,IIIT Pond,31.6
71732,15/04/2025,19:42:08,IIIT Pond,31.4
71733,15/04/2025,19:37:08,IIIT Pond,31.6
71734,15/04/2025,19:32:09,IIIT Pond,31.6
71735,15/04/2025,19:22:08,IIIT Pond,31.6
71736,15/04/2025,19:17:08,IIIT Pond,31.6
71737,15/04/2025,19:12:08,IIIT Pond,31.6
71738,15/04/2025,19:07:09,IIIT Pond,31.6
71739,15/04/2025,19:02:09,IIIT Pond,31.5
71740,15/04/2025,18:57:09,IIIT Pond,31.6
71741,15/04/2025,18:52:18,IIIT Pond,31.5
71742,15/04/2025,18:47:10,IIIT Pond,31.5
71743,15/04/2025,18:42:10,IIIT Pond,31.5
71744,15/04/2025,18:37:10,IIIT Pond,31.5
71745,15/04/2025,18:32:10,IIIT Pond,31.5
71746,15/04/2025,18:27:10,IIIT Pond,31.5
71747,15/04/2025,18:22:10,IIIT Pond,31.4
71748,15/04/2025,18:17:10,IIIT Pond,31.5
71749,15/04/2025,18:12:10,IIIT Pond,31.4
71750,15/04/2025,18:02:10,IIIT Pond,31.3
71751,15/04/2025,17:57:10,IIIT Pond,65.6
71752,15/04/2025,17:47:32,IIIT Pond,31.3
71753,15/04/2025,17:42:10,IIIT Pond,31.3
71754,15/04/2025,17:37:10,IIIT Pond,31.3
71755,15/04/2025,17:32:10,IIIT Pond,31.2
71756,15/04/2025,17:27:11,IIIT Pond,31.1
71757,15/04/2025,17:22:11,IIIT Pond,31.1
71758,15/04/2025,17:17:11,IIIT Pond,31.1
71759,15/04/2025,17:12:11,IIIT Pond,48.2
71760,15/04/2025,17:07:11,IIIT Pond,31
71761,15/04/2025,17:02:11,IIIT Pond,30.9
71762,15/04/2025,16:57:11,IIIT Pond,30.9
71763,15/04/2025,16:47:11,IIIT Pond,30.9
71764,15/04/2025,16:42:11,IIIT Pond,30.6
71765,15/04/2025,16:37:11,IIIT Pond,48
71766,15/04/2025,16:32:11,IIIT Pond,30.6
71767,15/04/2025,16:27:11,IIIT Pond,65
71768,15/04/2025,16:22:11,IIIT Pond,30.4
71769,15/04/2025,16:17:11,IIIT Pond,82.5
71770,15/04/2025,16:12:12,IIIT Pond,30.3
71771,15/04/2025,16:07:12,IIIT Pond,30.2
71772,15/04/2025,16:02:12,IIIT Pond,30.3
71773,15/04/2025,15:57:12,IIIT Pond,30.1
71774,15/04/2025,15:52:51,IIIT Pond,30
71775,15/04/2025,15:47:12,IIIT Pond,29.9
71776,15/04/2025,15:42:12,IIIT Pond,64.9
71777,15/04/2025,15:37:12,IIIT Pond,47.4
71778,15/04/2025,15:27:12,IIIT Pond,64.9
71779,15/04/2025,15:22:12,IIIT Pond,29.7
71780,15/04/2025,15:17:12,IIIT Pond,29.8
71781,15/04/2025,15:12:12,IIIT Pond,29.9
71782,15/04/2025,15:07:12,IIIT Pond,29.8
71783,15/04/2025,15:02:12,IIIT Pond,29.8
71784,15/04/2025,14:57:12,IIIT Pond,29.8
71785,15/04/2025,14:52:13,IIIT Pond,29.8
71786,15/04/2025,14:47:13,IIIT Pond,29.8
71787,15/04/2025,14:42:13,IIIT Pond,29.8
71788,15/04/2025,14:37:13,IIIT Pond,29.8
71789,15/04/2025,14:32:13,IIIT Pond,29.8
71790,15/04/2025,14:27:13,IIIT Pond,29.9
71791,15/04/2025,14:22:13,IIIT Pond,48.3
71792,15/04/2025,14:17:13,IIIT Pond,32.4
71793,15/04/2025,14:12:13,IIIT Pond,32.5
71794,15/04/2025,14:07:13,IIIT Pond,32.5
71795,15/04/2025,14:02:13,IIIT Pond,32.4
71796,15/04/2025,13:57:13,IIIT Pond,32.5
71797,15/04/2025,13:52:13,IIIT Pond,32.3
71798,15/04/2025,13:47:13,IIIT Pond,32.4
71799,15/04/2025,13:42:13,IIIT Pond,32.1
71800,15/04/2025,13:37:13,IIIT Pond,32.5
71801,15/04/2025,13:32:13,IIIT Pond,32.3
71802,15/04/2025,13:27:13,IIIT Pond,32.3
71803,15/04/2025,13:22:14,IIIT Pond,32.3
71804,15/04/2025,13:17:14,IIIT Pond,32.4
71805,15/04/2025,13:12:14,IIIT Pond,32.3
71806,15/04/2025,13:07:14,IIIT Pond,32.4
71807,15/04/2025,13:02:14,IIIT Pond,32.4
71808,15/04/2025,12:57:14,IIIT Pond,32.3
71809,15/04/2025,12:52:14,IIIT Pond,32.4
71810,15/04/2025,12:47:14,IIIT Pond,32.4
71811,15/04/2025,12:42:14,IIIT Pond,32.5
71812,15/04/2025,12:37:14,IIIT Pond,32.4
71813,15/04/2025,12:32:14,IIIT Pond,32.4
71814,15/04/2025,12:27:14,IIIT Pond,49.3
71815,15/04/2025,12:22:14,IIIT Pond,32.4
71816,15/04/2025,12:17:14,IIIT Pond,32.5
71817,15/04/2025,12:12:14,IIIT Pond,32.6
71818,15/04/2025,12:07:14,IIIT Pond,32.6
71819,15/04/2025,12:02:14,IIIT Pond,32.4
71820,15/04/2025,11:57:15,IIIT Pond,32.5
71821,15/04/2025,11:52:15,IIIT Pond,32.6
71822,15/04/2025,11:47:15,IIIT Pond,32.5
71823,15/04/2025,11:42:15,IIIT Pond,32.4
71824,15/04/2025,11:37:15,IIIT Pond,32.5
71825,15/04/2025,11:32:15,IIIT Pond,32.4
71826,15/04/2025,11:27:15,IIIT Pond,32.3
71827,15/04/2025,11:22:15,IIIT Pond,32.4
71828,15/04/2025,11:17:25,IIIT Pond,32.5
71829,15/04/2025,11:12:15,IIIT Pond,32.4
71830,15/04/2025,11:07:15,IIIT Pond,32.5
71831,15/04/2025,11:02:15,IIIT Pond,32.6
71832,15/04/2025,10:57:15,IIIT Pond,32.5
71833,15/04/2025,10:52:15,IIIT Pond,32.5
71834,15/04/2025,10:47:15,IIIT Pond,32.4
71835,15/04/2025,10:42:15,IIIT Pond,32.6
71836,15/04/2025,10:37:15,IIIT Pond,32.5
71837,15/04/2025,10:32:16,IIIT Pond,32.6
71838,15/04/2025,10:27:16,IIIT Pond,32.6
71839,15/04/2025,10:22:16,IIIT Pond,32.6
71840,14/04/2025,11:27:33,IIIT Pond,36.3
71841,14/04/2025,11:22:33,IIIT Pond,36.4
71842,14/04/2025,11:17:34,IIIT Pond,36.3
71843,14/04/2025,11:07:34,IIIT Pond,36.2
71844,14/04/2025,11:02:34,IIIT Pond,36.3
71845,14/04/2025,10:57:34,IIIT Pond,36.3
71846,14/04/2025,10:52:34,IIIT Pond,36
71847,14/04/2025,10:47:34,IIIT Pond,36.1
71848,14/04/2025,10:42:34,IIIT Pond,36.2
71849,14/04/2025,10:37:34,IIIT Pond,36.4
71850,14/04/2025,10:32:34,IIIT Pond,36.4
71851,14/04/2025,10:27:34,IIIT Pond,36.3
71852,14/04/2025,10:22:34,IIIT Pond,36.2
71853,14/04/2025,10:17:34,IIIT Pond,36.3
71854,14/04/2025,10:12:34,IIIT Pond,36.2
71855,14/04/2025,10:07:34,IIIT Pond,36.3
71856,14/04/2025,10:02:34,IIIT Pond,36.3
71857,14/04/2025,09:52:35,IIIT Pond,52
71858,14/04/2025,09:47:35,IIIT Pond,36.2
71859,14/04/2025,09:42:35,IIIT Pond,36.3
71860,14/04/2025,09:32:35,IIIT Pond,36.3
71861,14/04/2025,09:27:35,IIIT Pond,36.3
71862,14/04/2025,09:22:35,IIIT Pond,36.2
71863,14/04/2025,09:12:45,IIIT Pond,36.4
71864,14/04/2025,09:07:35,IIIT Pond,36.4
71865,14/04/2025,09:02:35,IIIT Pond,36.4
71866,14/04/2025,08:52:35,IIIT Pond,36.5
71867,14/04/2025,08:47:35,IIIT Pond,36.5
71868,14/04/2025,08:42:35,IIIT Pond,36.5
71869,14/04/2025,08:37:36,IIIT Pond,36.5
71870,14/04/2025,08:32:36,IIIT Pond,36.4
71871,14/04/2025,08:27:36,IIIT Pond,36.5
71872,14/04/2025,08:22:36,IIIT Pond,84.1
71873,14/04/2025,08:17:36,IIIT Pond,36.5
71874,14/04/2025,08:12:36,IIIT Pond,36.4
71875,14/04/2025,08:07:36,IIIT Pond,36.5
71876,14/04/2025,08:02:36,IIIT Pond,36.5
71877,14/04/2025,07:57:36,IIIT Pond,36.5
71878,14/04/2025,07:52:36,IIIT Pond,36.5
71879,14/04/2025,07:47:36,IIIT Pond,36.6
71880,14/04/2025,07:43:38,IIIT Pond,36.5
71881,14/04/2025,07:37:36,IIIT Pond,36.6
71882,14/04/2025,07:32:36,IIIT Pond,36.6
71883,14/04/2025,07:27:35,IIIT Pond,36.6
71884,14/04/2025,07:22:35,IIIT Pond,36.6
71885,14/04/2025,07:17:35,IIIT Pond,36.6
71886,14/04/2025,07:07:36,IIIT Pond,36.6
71887,14/04/2025,07:02:36,IIIT Pond,36.6
71888,14/04/2025,06:57:36,IIIT Pond,36.6
